id,type,url,payload,user_id,session_id,received_at,created_at,domain
19602,time-spent,foto.foetex.dk/checkout.html,"{""duration"":4999}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:54:36.531243+00:00,2025-03-27T07:54:36.531243+00:00,foetex.dk
19603,time-spent,foto.foetex.dk/checkout.html,"{""duration"":5000}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:54:41.239427+00:00,2025-03-27T07:54:41.239427+00:00,foetex.dk
19604,time-spent,foto.foetex.dk/checkout.html,"{""duration"":4999}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:54:46.242293+00:00,2025-03-27T07:54:46.242293+00:00,foetex.dk
19605,time-spent,foto.foetex.dk/checkout.html,"{""duration"":5000}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:54:51.538485+00:00,2025-03-27T07:54:51.538485+00:00,foetex.dk
19606,time-spent,foto.foetex.dk/checkout.html,"{""duration"":5006}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:54:56.23054+00:00,2025-03-27T07:54:56.23054+00:00,foetex.dk
19607,time-spent,foto.foetex.dk/checkout.html,"{""duration"":4999}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:55:02.556641+00:00,2025-03-27T07:55:02.556641+00:00,foetex.dk
19608,time-spent,foto.foetex.dk/checkout.html,"{""duration"":4994}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:55:06.555657+00:00,2025-03-27T07:55:06.555657+00:00,foetex.dk
19609,time-spent,foto.foetex.dk/checkout.html,"{""duration"":5000}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:55:11.208015+00:00,2025-03-27T07:55:11.208015+00:00,foetex.dk
19610,time-spent,foto.foetex.dk/checkout.html,"{""duration"":5000}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:55:16.574594+00:00,2025-03-27T07:55:16.574594+00:00,foetex.dk
19611,time-spent,foto.foetex.dk/checkout.html,"{""duration"":5000}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:55:21.561832+00:00,2025-03-27T07:55:21.561832+00:00,foetex.dk
19612,time-spent,foto.foetex.dk/checkout.html,"{""duration"":5000}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:55:26.541257+00:00,2025-03-27T07:55:26.541257+00:00,foetex.dk
19613,time-spent,foto.foetex.dk/checkout.html,"{""duration"":4999}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:55:31.646224+00:00,2025-03-27T07:55:31.646224+00:00,foetex.dk
19614,time-spent,foto.foetex.dk/checkout.html,"{""duration"":4343}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:55:35.854576+00:00,2025-03-27T07:55:35.854576+00:00,foetex.dk
19615,time-spent,foto.foetex.dk/checkout.html,"{""duration"":656}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:55:36.379779+00:00,2025-03-27T07:55:36.379779+00:00,foetex.dk
19616,page-view,foto.foetex.dk/checkout.html,,390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:56:00.305798+00:00,2025-03-27T07:56:00.305798+00:00,foetex.dk
19617,time-spent,foto.foetex.dk/checkout.html,"{""duration"":5002}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:56:05.560317+00:00,2025-03-27T07:56:05.560317+00:00,foetex.dk
19618,time-spent,foto.foetex.dk/checkout.html,"{""duration"":4998}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:56:10.220365+00:00,2025-03-27T07:56:10.220365+00:00,foetex.dk
19620,on-onboarding,www.lessextension.com/onboarding,"""""",none,none,2025-03-27T07:56:51.227657+00:00,2025-03-27T07:56:51.227657+00:00,lessextension.com
19619,time-spent,foto.foetex.dk/checkout.html,"{""duration"":4999}",390c0190-33a3-4029-ae09-687bff0b77d6,a6b32a7b-6460-4208-a80b-7e2b6aeae61f,2025-03-27T07:56:15.262669+00:00,2025-03-27T07:56:15.262669+00:00,foetex.dk
19621,on-onboarding,www.lessextension.com/onboarding,"""""",none,none,2025-03-27T07:57:26.756627+00:00,2025-03-27T07:57:26.756627+00:00,lessextension.com
19622,on-onboarding,www.lessextension.com/onboarding,"""""",none,none,2025-03-27T08:09:28.336009+00:00,2025-03-27T08:09:28.336009+00:00,lessextension.com
19623,page-view,www.loebeshop.dk/garmin-quickfit-22-ventileret-titanium-carbon-gray-dlc-coating-urrem.html,,390c0190-33a3-4029-ae09-687bff0b77d6,148836de-0272-46ae-8dd7-c31f141df8dc,2025-03-27T09:53:56.924581+00:00,2025-03-27T09:53:56.924581+00:00,loebeshop.dk
19624,on-onboarding,www.lessextension.com/onboarding,"""""",none,none,2025-03-27T11:16:24.90064+00:00,2025-03-27T11:16:24.90064+00:00,lessextension.com
19625,on-onboarding,www.lessextension.com/onboarding,"""""",none,none,2025-03-27T11:16:59.423966+00:00,2025-03-27T11:16:59.423966+00:00,lessextension.com
19626,page-view,www.us.rains.com/wpm@e6387955w1e097182p885e99f9m4df35400/custom/web-pixel-27000855@1/sandbox/modern/collections/texel-duffel-bags,,1790dc76-e30c-4520-b12a-dbf62998c65c,80981f58-590e-45be-a61f-648758ff4ba6,2025-03-27T12:10:38.738921+00:00,2025-03-27T12:10:38.738921+00:00,rains.com
19628,page-view,www.us.rains.com/wpm@e6387955w1e097182p885e99f9m4df35400/custom/web-pixel-27033623@1/sandbox/modern/collections/texel-duffel-bags,,1790dc76-e30c-4520-b12a-dbf62998c65c,80981f58-590e-45be-a61f-648758ff4ba6,2025-03-27T12:10:38.759706+00:00,2025-03-27T12:10:38.759706+00:00,rains.com
19627,page-view,www.us.rains.com/wpm@e6387955w1e097182p885e99f9m4df35400/custom/web-pixel-shopify-custom-pixel@0411/sandbox/modern/collections/texel-duffel-bags,,1790dc76-e30c-4520-b12a-dbf62998c65c,80981f58-590e-45be-a61f-648758ff4ba6,2025-03-27T12:10:38.751933+00:00,2025-03-27T12:10:38.751933+00:00,rains.com
19629,time-spent,www.us.rains.com/wpm@e6387955w1e097182p885e99f9m4df35400/custom/web-pixel-27000855@1/sandbox/modern/collections/texel-duffel-bags,"{""duration"":2770}",1790dc76-e30c-4520-b12a-dbf62998c65c,80981f58-590e-45be-a61f-648758ff4ba6,2025-03-27T12:10:40.729803+00:00,2025-03-27T12:10:40.729803+00:00,rains.com
19630,time-spent,www.us.rains.com/wpm@e6387955w1e097182p885e99f9m4df35400/custom/web-pixel-27033623@1/sandbox/modern/collections/texel-duffel-bags,"{""duration"":2517}",1790dc76-e30c-4520-b12a-dbf62998c65c,80981f58-590e-45be-a61f-648758ff4ba6,2025-03-27T12:10:40.735341+00:00,2025-03-27T12:10:40.735341+00:00,rains.com
19631,time-spent,www.us.rains.com/wpm@e6387955w1e097182p885e99f9m4df35400/custom/web-pixel-shopify-custom-pixel@0411/sandbox/modern/collections/texel-duffel-bags,"{""duration"":2504}",1790dc76-e30c-4520-b12a-dbf62998c65c,80981f58-590e-45be-a61f-648758ff4ba6,2025-03-27T12:10:40.856896+00:00,2025-03-27T12:10:40.856896+00:00,rains.com
19632,page-view,www.dk.rains.com/wpm@e6387955w1e097182p885e99f9m4df35400/custom/web-pixel-110264667@1/sandbox/modern/collections/texel-duffel-bags,,1790dc76-e30c-4520-b12a-dbf62998c65c,80981f58-590e-45be-a61f-648758ff4ba6,2025-03-27T12:10:42.856147+00:00,2025-03-27T12:10:42.856147+00:00,rains.com
19633,page-view,www.dk.rains.com/wpm@e6387955w1e097182p885e99f9m4df35400/custom/web-pixel-109936987@1/sandbox/modern/collections/texel-duffel-bags,,1790dc76-e30c-4520-b12a-dbf62998c65c,80981f58-590e-45be-a61f-648758ff4ba6,2025-03-27T12:10:42.901067+00:00,2025-03-27T12:10:42.901067+00:00,rains.com
19634,time-spent,www.dk.rains.com/wpm@e6387955w1e097182p885e99f9m4df35400/custom/web-pixel-110264667@1/sandbox/modern/collections/texel-duffel-bags,"{""duration"":2419}",1790dc76-e30c-4520-b12a-dbf62998c65c,80981f58-590e-45be-a61f-648758ff4ba6,2025-03-27T12:10:45.191372+00:00,2025-03-27T12:10:45.191372+00:00,rains.com
19635,time-spent,www.dk.rains.com/wpm@e6387955w1e097182p885e99f9m4df35400/custom/web-pixel-109936987@1/sandbox/modern/collections/texel-duffel-bags,"{""duration"":2374}",1790dc76-e30c-4520-b12a-dbf62998c65c,80981f58-590e-45be-a61f-648758ff4ba6,2025-03-27T12:10:45.211532+00:00,2025-03-27T12:10:45.211532+00:00,rains.com
19636,on-onboarding,www.lessextension.com/onboarding,"""""",none,none,2025-03-27T15:23:55.135162+00:00,2025-03-27T15:23:55.135162+00:00,lessextension.com
19637,page-view,www.ticketmaster.dk/event/555879,,0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:26:56.84443+00:00,2025-03-27T15:26:56.84443+00:00,ticketmaster.dk
19638,time-spent,www.ticketmaster.dk/event/555879,"{""duration"":2152}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:26:58.272912+00:00,2025-03-27T15:26:58.272912+00:00,ticketmaster.dk
19639,page-view,www.ticketmaster.dk/event/555879,,0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:27:00.328559+00:00,2025-03-27T15:27:00.328559+00:00,ticketmaster.dk
19640,time-spent,www.ticketmaster.dk/event/555879,"{""duration"":5002}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:27:04.940454+00:00,2025-03-27T15:27:04.940454+00:00,ticketmaster.dk
19641,time-spent,www.ticketmaster.dk/event/555879,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:27:09.925095+00:00,2025-03-27T15:27:09.925095+00:00,ticketmaster.dk
19642,welcome-modal-seen,www.ticketmaster.dk/event/555879,,0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:27:14.463082+00:00,2025-03-27T15:27:14.463082+00:00,ticketmaster.dk
19643,time-spent,www.ticketmaster.dk/event/555879,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:27:14.937576+00:00,2025-03-27T15:27:14.937576+00:00,ticketmaster.dk
19644,time-spent,www.ticketmaster.dk/event/555879,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:27:19.945253+00:00,2025-03-27T15:27:19.945253+00:00,ticketmaster.dk
19646,time-spent,www.ticketmaster.dk/event/555879,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:27:25.94511+00:00,2025-03-27T15:27:25.94511+00:00,ticketmaster.dk
19645,time-spent,www.ticketmaster.dk/event/555879,"{""duration"":400}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:27:25.378274+00:00,2025-03-27T15:27:25.378274+00:00,ticketmaster.dk
19647,checkout,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,,0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:27:56.313968+00:00,2025-03-27T15:27:56.313968+00:00,ticketmaster.dk
19647,page-view,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,,0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:27:56.313968+00:00,2025-03-27T15:27:56.313968+00:00,ticketmaster.dk
19648,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,"{""duration"":4717}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:28:02.023488+00:00,2025-03-27T15:28:02.023488+00:00,ticketmaster.dk
19649,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,"{""duration"":4881}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:28:06.25507+00:00,2025-03-27T15:28:06.25507+00:00,ticketmaster.dk
19650,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:28:11.192089+00:00,2025-03-27T15:28:11.192089+00:00,ticketmaster.dk
19651,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:28:16.280017+00:00,2025-03-27T15:28:16.280017+00:00,ticketmaster.dk
19652,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:28:21.206926+00:00,2025-03-27T15:28:21.206926+00:00,ticketmaster.dk
19653,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:28:26.268897+00:00,2025-03-27T15:28:26.268897+00:00,ticketmaster.dk
19654,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:28:31.202758+00:00,2025-03-27T15:28:31.202758+00:00,ticketmaster.dk
19655,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:28:36.211729+00:00,2025-03-27T15:28:36.211729+00:00,ticketmaster.dk
19656,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,"{""duration"":5024}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:28:41.374696+00:00,2025-03-27T15:28:41.374696+00:00,ticketmaster.dk
19657,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,"{""duration"":4977}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:28:45.935426+00:00,2025-03-27T15:28:45.935426+00:00,ticketmaster.dk
19658,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:28:51.214298+00:00,2025-03-27T15:28:51.214298+00:00,ticketmaster.dk
19659,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:28:56.230849+00:00,2025-03-27T15:28:56.230849+00:00,ticketmaster.dk
19660,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,"{""duration"":5016}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:29:01.272453+00:00,2025-03-27T15:29:01.272453+00:00,ticketmaster.dk
19661,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,"{""duration"":4985}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:29:05.951899+00:00,2025-03-27T15:29:05.951899+00:00,ticketmaster.dk
19662,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b,"{""duration"":4608}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:29:10.834111+00:00,2025-03-27T15:29:10.834111+00:00,ticketmaster.dk
19663,page-view,payments.ticketmaster.dk/,,0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:29:11.647137+00:00,2025-03-27T15:29:11.647137+00:00,ticketmaster.dk
19664,time-spent,payments.ticketmaster.dk/,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:29:16.625251+00:00,2025-03-27T15:29:16.625251+00:00,ticketmaster.dk
19665,page-view,payments-cc.ticketmaster.dk/,,0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:29:17.934336+00:00,2025-03-27T15:29:17.934336+00:00,ticketmaster.dk
19666,time-spent,payments-cc.ticketmaster.dk/,"{""duration"":7364}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:29:27.650917+00:00,2025-03-27T15:29:27.650917+00:00,ticketmaster.dk
19667,time-spent,payments-cc.ticketmaster.dk/,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:29:32.950582+00:00,2025-03-27T15:29:32.950582+00:00,ticketmaster.dk
19668,time-spent,payments.ticketmaster.dk/,"{""duration"":8950}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:30:02.154336+00:00,2025-03-27T15:30:02.154336+00:00,ticketmaster.dk
19669,time-spent,payments.ticketmaster.dk/,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:30:06.646915+00:00,2025-03-27T15:30:06.646915+00:00,ticketmaster.dk
19670,page-view,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b/complete,,0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:30:29.311175+00:00,2025-03-27T15:30:29.311175+00:00,ticketmaster.dk
19671,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b/confirmation,"{""duration"":5027}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:30:34.952892+00:00,2025-03-27T15:30:34.952892+00:00,ticketmaster.dk
19672,time-spent,www.ticketmaster.dk/checkout/Z698xZC4Z1744-y/5qLIoND7V9GawPOhpUaTkbtD2l8Ec2sD-wbop0_EYHMKPZcC0Uvb1tnjfQHMsz3HM85NLp0tokOWOiSw2Fa9zjjbj07cWTnD3u_b/confirmation,"{""duration"":1002}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:31:01.57321+00:00,2025-03-27T15:31:01.57321+00:00,ticketmaster.dk
19673,page-view,www.ticketmaster.dk/user/orders,,0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:31:03.04336+00:00,2025-03-27T15:31:03.04336+00:00,ticketmaster.dk
19674,time-spent,www.ticketmaster.dk/user/orders,"{""duration"":5002}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:31:07.734725+00:00,2025-03-27T15:31:07.734725+00:00,ticketmaster.dk
19675,time-spent,www.ticketmaster.dk/user/orders,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:31:12.706544+00:00,2025-03-27T15:31:12.706544+00:00,ticketmaster.dk
19676,time-spent,www.ticketmaster.dk/user/orders,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:31:17.672174+00:00,2025-03-27T15:31:17.672174+00:00,ticketmaster.dk
19677,time-spent,www.ticketmaster.dk/user/orders,"{""duration"":4998}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:31:22.708007+00:00,2025-03-27T15:31:22.708007+00:00,ticketmaster.dk
19678,time-spent,www.ticketmaster.dk/user/orders,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:31:27.37449+00:00,2025-03-27T15:31:27.37449+00:00,ticketmaster.dk
19679,time-spent,www.ticketmaster.dk/user/orders,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:31:32.682174+00:00,2025-03-27T15:31:32.682174+00:00,ticketmaster.dk
19680,time-spent,www.ticketmaster.dk/user/orders,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:31:37.673676+00:00,2025-03-27T15:31:37.673676+00:00,ticketmaster.dk
19681,time-spent,www.ticketmaster.dk/user/orders,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:31:42.677588+00:00,2025-03-27T15:31:42.677588+00:00,ticketmaster.dk
19682,time-spent,www.ticketmaster.dk/user/orders,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:31:47.684913+00:00,2025-03-27T15:31:47.684913+00:00,ticketmaster.dk
19683,time-spent,www.ticketmaster.dk/user/orders,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:31:52.672897+00:00,2025-03-27T15:31:52.672897+00:00,ticketmaster.dk
19684,time-spent,www.ticketmaster.dk/user/orders,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,65608e83-d283-45df-8e8e-9a975ae0e2fc,2025-03-27T15:31:57.35996+00:00,2025-03-27T15:31:57.35996+00:00,ticketmaster.dk
